일시,기온,강수량(mm),습도,적설(cm),전운량(10분위),일조(hr),일사량,태양광 설비용량(MW),태양광 발전량(MWh)
2020-01-15 22:00,4.9,0.0,62.0,0.0,7.0,0.0,0.0,263.225,0.01
2020-01-15 23:00,4.8,0.0,61.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-16 00:00,4.8,0.0,58.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-16 01:00,4.9,0.0,63.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-16 02:00,4.7,0.0,64.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-16 03:00,5.3,0.0,61.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-16 04:00,5.5,0.0,63.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-16 05:00,5.2,0.0,63.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-16 06:00,5.1,0.0,62.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-16 07:00,5.3,0.0,64.0,0.0,10.0,0.0,0.0,263.225,0.09
2020-01-16 08:00,5.2,0.0,62.0,0.0,10.0,0.0,0.0,263.225,4.79
2020-01-16 09:00,5.3,0.0,61.0,0.0,10.0,0.0,0.09,263.225,15.63
2020-01-16 10:00,5.5,0.0,60.0,0.0,10.0,0.0,0.16,263.225,40.22
2020-01-16 11:00,6.4,0.0,56.0,0.0,10.0,0.0,0.61,263.225,78.44
2020-01-16 12:00,6.7,0.0,50.0,0.0,9.0,0.0,1.08,263.225,80.17
2020-01-16 13:00,7.4,0.0,52.0,0.0,9.0,0.0,1.19,263.225,88.94
2020-01-16 14:00,7.9,0.0,54.0,0.0,9.0,0.4,1.45,263.225,83.72
2020-01-16 15:00,7.1,0.0,53.0,0.0,9.0,0.1,1.0,263.225,42.76
2020-01-16 16:00,7.2,0.0,52.0,0.0,9.0,0.0,0.66,263.225,23.0
2020-01-16 17:00,7.1,0.0,48.0,0.0,8.0,0.0,0.39,263.225,7.25
2020-01-16 18:00,6.8,0.0,43.0,0.0,9.0,0.1,0.06,263.225,2.91
2020-01-16 19:00,7.0,0.0,46.0,0.0,10.0,0.0,0.0,263.225,1.61
2020-01-16 20:00,6.6,0.0,56.0,0.0,10.0,0.0,0.0,263.225,1.03
2020-01-16 21:00,7.0,0.0,59.0,0.0,8.0,0.0,0.0,263.225,0.16
2020-01-16 22:00,6.9,0.0,59.0,0.0,8.0,0.0,0.0,263.225,0.02
2020-01-16 23:00,7.2,0.0,60.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-17 00:00,7.0,0.0,57.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-17 01:00,7.0,0.0,56.0,0.0,9.0,0.0,0.0,263.225,0.0
2020-01-17 02:00,6.9,0.0,56.0,0.0,9.0,0.0,0.0,263.225,0.0
2020-01-17 03:00,6.9,0.0,54.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-17 04:00,6.5,0.0,58.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-17 05:00,6.7,0.0,53.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-17 06:00,6.6,0.0,56.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-17 07:00,6.5,0.0,53.0,0.0,10.0,0.0,0.0,263.225,0.13
2020-01-17 08:00,6.3,0.0,53.0,0.0,7.0,0.0,0.0,263.225,17.39
2020-01-17 09:00,6.2,0.0,51.0,0.0,4.0,0.5,0.25,263.225,50.73
2020-01-17 10:00,6.9,0.0,52.0,0.0,8.0,0.1,0.6,263.225,123.2
2020-01-17 11:00,7.1,0.0,50.0,0.0,3.0,1.0,1.36,263.225,152.97
2020-01-17 12:00,8.1,0.0,44.0,0.0,3.0,1.0,1.96,263.225,159.6
2020-01-17 13:00,8.7,0.0,45.0,0.0,3.0,1.0,2.14,263.225,139.92
2020-01-17 14:00,8.4,0.0,43.0,0.0,3.0,1.0,1.87,263.225,122.25
2020-01-17 15:00,7.7,0.0,49.0,0.0,4.0,0.7,1.54,263.225,91.58
2020-01-17 16:00,7.4,0.0,58.0,0.0,5.0,0.2,0.56,263.225,38.22
2020-01-17 17:00,7.1,0.0,55.0,0.0,4.0,0.1,0.28,263.225,7.62
2020-01-17 18:00,6.8,0.0,55.0,0.0,5.0,0.0,0.06,263.225,4.41
2020-01-17 19:00,6.8,0.0,57.0,0.0,3.0,0.0,0.0,263.225,4.99
2020-01-17 20:00,6.4,0.0,54.0,0.0,3.0,0.0,0.0,263.225,1.86
2020-01-17 21:00,6.4,0.0,54.0,0.0,3.0,0.0,0.0,263.225,0.64
2020-01-17 22:00,6.1,0.0,55.0,0.0,0.0,0.0,0.0,263.225,0.05
2020-01-17 23:00,6.3,0.0,54.0,0.0,3.0,0.0,0.0,263.225,0.0
2020-01-18 00:00,6.3,0.0,53.0,0.0,5.0,0.0,0.0,263.225,0.0
2020-01-18 01:00,6.4,0.0,56.0,0.0,5.0,0.0,0.0,263.225,0.0
2020-01-18 02:00,6.6,0.0,58.0,0.0,4.0,0.0,0.0,263.225,0.0
2020-01-18 03:00,6.4,0.0,59.0,0.0,3.0,0.0,0.0,263.225,0.0
2020-01-18 04:00,6.3,0.0,61.0,0.0,3.0,0.0,0.0,263.225,0.0
2020-01-18 05:00,6.5,0.0,63.0,0.0,5.0,0.0,0.0,263.225,0.0
2020-01-18 06:00,6.4,0.0,57.0,0.0,3.0,0.0,0.0,263.225,0.0
2020-01-18 07:00,6.6,0.0,61.0,0.0,6.0,0.0,0.0,263.225,0.66
2020-01-18 08:00,6.6,0.0,58.0,0.0,5.0,0.0,0.0,263.225,21.77
2020-01-18 09:00,6.8,0.0,59.0,0.0,5.0,0.2,0.25,263.225,75.73
2020-01-18 10:00,6.9,0.0,57.0,0.0,3.0,0.2,0.51,263.225,111.46
2020-01-18 11:00,7.7,0.0,56.0,0.0,5.0,0.5,1.1,263.225,136.19
2020-01-18 12:00,7.7,0.0,52.0,0.0,5.0,0.4,1.22,263.225,139.64
2020-01-18 13:00,7.8,0.0,58.0,0.0,6.0,0.3,1.21,263.225,135.85
2020-01-18 14:00,7.5,0.0,57.0,0.0,5.0,0.3,1.19,263.225,116.05
2020-01-18 15:00,7.4,0.0,58.0,0.0,5.0,0.1,0.57,263.225,80.54
2020-01-18 16:00,7.4,0.0,58.0,0.0,7.0,0.0,0.42,263.225,31.83
2020-01-18 17:00,7.4,0.0,55.0,0.0,7.0,0.0,0.19,263.225,7.27
2020-01-18 18:00,7.4,0.0,60.0,0.0,8.0,0.0,0.04,263.225,3.52
2020-01-18 19:00,7.1,0.0,59.0,0.0,9.0,0.0,0.0,263.225,2.05
2020-01-18 20:00,7.1,0.0,60.0,0.0,9.0,0.0,0.0,263.225,0.8
2020-01-18 21:00,6.9,0.0,59.0,0.0,9.0,0.0,0.0,263.225,0.1
2020-01-18 22:00,6.6,0.0,59.0,0.0,8.0,0.0,0.0,263.225,0.05
2020-01-18 23:00,6.5,0.0,60.0,0.0,8.0,0.0,0.0,263.225,0.0
2020-01-19 00:00,6.6,0.0,60.0,0.0,8.0,0.0,0.0,263.225,0.0
2020-01-19 01:00,6.6,0.0,61.0,0.0,6.0,0.0,0.0,263.225,0.0
2020-01-19 02:00,6.3,0.0,61.0,0.0,6.0,0.0,0.0,263.225,0.0
2020-01-19 03:00,6.2,0.0,63.0,0.0,9.0,0.0,0.0,263.225,0.0
2020-01-19 04:00,6.6,0.0,62.0,0.0,9.0,0.0,0.0,263.225,0.0
2020-01-19 05:00,7.1,0.0,57.0,0.0,9.0,0.0,0.0,263.225,0.0
2020-01-19 06:00,7.4,0.0,60.0,0.0,9.0,0.0,0.0,263.225,0.0
2020-01-19 07:00,7.5,0.0,58.0,0.0,9.0,0.0,0.0,263.225,0.11
2020-01-19 08:00,7.9,0.0,51.0,0.0,9.0,0.0,0.0,263.225,7.36
2020-01-19 09:00,8.1,0.0,54.0,0.0,10.0,0.0,0.04,263.225,22.36
2020-01-19 10:00,8.6,0.0,54.0,0.0,10.0,0.0,0.13,263.225,43.31
2020-01-19 11:00,8.7,0.0,55.0,0.0,10.0,0.0,0.15,263.225,58.85
2020-01-19 12:00,9.2,0.0,56.0,0.0,10.0,0.0,0.51,263.225,32.22
2020-01-19 13:00,8.8,0.0,67.0,0.0,10.0,0.0,0.15,263.225,21.93
2020-01-19 14:00,9.4,0.0,62.0,0.0,10.0,0.0,0.06,263.225,8.0
2020-01-19 15:00,9.9,0.0,57.0,0.0,10.0,0.0,0.23,263.225,10.89
2020-01-19 16:00,9.8,0.0,60.0,0.0,9.0,0.0,0.25,263.225,12.38
2020-01-19 17:00,9.6,0.0,58.0,0.0,6.0,0.0,0.28,263.225,3.56
2020-01-19 18:00,9.1,0.0,54.0,0.0,4.0,0.0,0.08,263.225,0.04
2020-01-19 19:00,9.3,0.0,54.0,0.0,9.0,0.0,0.0,263.225,0.79
2020-01-19 20:00,9.4,0.0,54.0,0.0,9.0,0.0,0.0,263.225,0.04
2020-01-19 21:00,9.5,0.0,59.0,0.0,9.0,0.0,0.0,263.225,0.01
2020-01-19 22:00,9.4,0.0,65.0,0.0,7.0,0.0,0.0,263.225,0.01
2020-01-19 23:00,9.1,0.0,61.0,0.0,6.0,0.0,0.0,263.225,0.0
2020-01-20 00:00,9.0,0.0,61.0,0.0,9.0,0.0,0.0,263.225,0.0
2020-01-20 01:00,8.6,0.0,59.0,0.0,6.0,0.0,0.0,263.225,0.0
2020-01-20 02:00,8.6,0.0,57.0,0.0,4.0,0.0,0.0,263.225,0.0
2020-01-20 03:00,8.7,0.0,55.0,0.0,9.0,0.0,0.0,263.225,0.0
2020-01-20 04:00,8.7,0.0,56.0,0.0,9.0,0.0,0.0,263.225,0.0
2020-01-20 05:00,8.5,0.0,57.0,0.0,9.0,0.0,0.0,263.225,0.0
2020-01-20 06:00,8.5,0.0,55.0,0.0,9.0,0.0,0.0,263.225,0.0
2020-01-20 07:00,8.5,0.0,51.0,0.0,9.0,0.0,0.0,263.225,0.14
2020-01-20 08:00,8.4,0.0,51.0,0.0,9.0,0.0,0.0,263.225,7.88
2020-01-20 09:00,8.8,0.0,52.0,0.0,8.0,0.0,0.13,263.225,39.58
2020-01-20 10:00,8.9,0.0,51.0,0.0,9.0,0.0,0.28,263.225,83.61
2020-01-20 11:00,9.2,0.0,50.0,0.0,7.0,0.1,0.66,263.225,131.53
2020-01-20 12:00,9.6,0.0,47.0,0.0,5.0,0.4,1.17,263.225,170.62
2020-01-20 13:00,10.5,0.0,44.0,0.0,4.0,0.8,2.04,263.225,159.21
2020-01-20 14:00,9.3,0.0,46.0,0.0,6.0,0.6,1.58,263.225,125.83
2020-01-20 15:00,9.3,0.0,44.0,0.0,5.0,0.6,1.34,263.225,105.41
2020-01-20 16:00,8.3,0.0,46.0,0.0,4.0,0.4,0.86,263.225,49.64
2020-01-20 17:00,8.2,0.0,47.0,0.0,3.0,0.5,0.54,263.225,10.19
2020-01-20 18:00,7.7,0.0,45.0,0.0,2.0,0.2,0.11,263.225,4.35
2020-01-20 19:00,7.6,0.0,48.0,0.0,3.0,0.0,0.0,263.225,4.91
2020-01-20 20:00,7.5,0.0,48.0,0.0,5.0,0.0,0.0,263.225,1.76
2020-01-20 21:00,7.4,0.0,49.0,0.0,2.0,0.0,0.0,263.225,0.6
2020-01-20 22:00,7.6,0.0,50.0,0.0,6.0,0.0,0.0,263.225,0.05
2020-01-20 23:00,7.5,0.0,52.0,0.0,3.0,0.0,0.0,263.225,0.0
2020-01-21 00:00,7.2,0.0,55.0,0.0,4.0,0.0,0.0,263.225,0.0
2020-01-21 01:00,7.5,0.0,59.0,0.0,8.0,0.0,0.0,263.225,0.0
2020-01-21 02:00,6.6,0.0,56.0,0.0,2.0,0.0,0.0,263.225,0.0
2020-01-21 03:00,6.0,0.0,58.0,0.0,2.0,0.0,0.0,263.225,0.0
2020-01-21 04:00,5.6,0.0,59.0,0.0,1.0,0.0,0.0,263.225,0.0
2020-01-21 05:00,5.4,0.0,61.0,0.0,2.0,0.0,0.0,263.225,0.0
2020-01-21 06:00,5.2,0.0,59.0,0.0,2.0,0.0,0.0,263.225,0.0
2020-01-21 07:00,5.2,0.0,60.0,0.0,3.0,0.0,0.0,263.225,0.76
2020-01-21 08:00,5.2,0.0,61.0,0.0,5.0,0.0,0.02,263.225,27.83
2020-01-21 09:00,5.2,0.0,63.0,0.0,1.0,0.4,0.27,263.225,105.08
2020-01-21 10:00,6.4,0.0,55.0,0.0,0.0,1.0,1.07,263.225,159.69
2020-01-21 11:00,7.5,0.0,52.0,0.0,0.0,1.0,1.66,263.225,186.13
2020-01-21 12:00,7.3,0.0,52.0,0.0,0.0,1.0,2.08,263.225,189.72
2020-01-21 13:00,7.9,0.0,50.0,0.0,0.0,1.0,2.26,263.225,182.83
2020-01-21 14:00,7.9,0.0,51.0,0.0,0.0,1.0,2.19,263.225,163.52
2020-01-21 15:00,8.4,0.0,51.0,0.0,0.0,1.0,1.85,263.225,128.67
2020-01-21 16:00,9.6,0.0,53.0,0.0,0.0,1.0,1.34,263.225,59.43
2020-01-21 17:00,10.1,0.0,53.0,0.0,0.0,1.0,0.74,263.225,10.15
2020-01-21 18:00,9.1,0.0,59.0,0.0,0.0,0.5,0.13,263.225,4.41
2020-01-21 19:00,8.9,0.0,56.0,0.0,9.0,0.0,0.0,263.225,4.9
2020-01-21 20:00,8.5,0.0,62.0,0.0,10.0,0.0,0.0,263.225,1.98
2020-01-21 21:00,8.6,0.0,61.0,0.0,10.0,0.0,0.0,263.225,0.77
2020-01-21 22:00,8.7,0.0,58.0,0.0,10.0,0.0,0.0,263.225,0.05
2020-01-21 23:00,9.2,0.0,56.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-22 00:00,9.0,0.0,59.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-22 01:00,9.5,0.0,56.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-22 02:00,9.4,0.0,56.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-22 03:00,9.3,0.0,59.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-22 04:00,9.2,0.0,65.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-22 05:00,8.7,0.0,76.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-22 06:00,9.4,0.3,76.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-22 07:00,9.0,0.0,81.0,0.0,10.0,0.0,0.0,263.225,0.04
2020-01-22 08:00,9.3,0.0,80.0,0.0,10.0,0.0,0.0,263.225,1.32
2020-01-22 09:00,10.1,0.0,78.0,0.0,10.0,0.0,0.03,263.225,3.46
2020-01-22 10:00,10.5,0.0,82.0,0.0,10.0,0.0,0.09,263.225,16.72
2020-01-22 11:00,11.3,0.0,84.0,0.0,10.0,0.0,0.28,263.225,17.38
2020-01-22 12:00,11.6,0.6,84.0,0.0,10.0,0.0,0.37,263.225,12.99
2020-01-22 13:00,11.9,0.0,87.0,0.0,10.0,0.0,0.34,263.225,9.88
2020-01-22 14:00,11.7,0.0,91.0,0.0,10.0,0.0,0.27,263.225,6.74
2020-01-22 15:00,12.0,1.8,92.0,0.0,10.0,0.0,0.22,263.225,3.63
2020-01-22 16:00,12.2,0.0,93.0,0.0,10.0,0.0,0.12,263.225,1.69
2020-01-22 17:00,12.4,0.0,95.0,0.0,10.0,0.0,0.06,263.225,1.01
2020-01-22 18:00,12.5,5.5,95.0,0.0,10.0,0.0,0.0,263.225,0.11
2020-01-22 19:00,12.5,0.0,96.0,0.0,10.0,0.0,0.0,263.225,0.77
2020-01-22 20:00,12.9,0.0,97.0,0.0,10.0,0.0,0.0,263.225,0.32
2020-01-22 21:00,13.1,11.1,98.0,0.0,10.0,0.0,0.0,263.225,0.26
2020-01-22 22:00,13.3,0.0,98.0,0.0,10.0,0.0,0.0,263.225,0.02
2020-01-22 23:00,13.3,0.0,98.0,0.0,10.0,0.0,0.0,263.225,0.01
2020-01-23 00:00,13.1,6.5,99.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-23 01:00,13.1,0.0,98.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-23 02:00,13.3,0.0,98.0,0.0,9.0,0.0,0.0,263.225,0.0
2020-01-23 03:00,11.9,0.0,98.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-23 04:00,11.7,0.0,98.0,0.0,9.0,0.0,0.0,263.225,0.0
2020-01-23 05:00,11.6,0.0,98.0,0.0,9.0,0.0,0.0,263.225,0.0
2020-01-23 06:00,11.4,0.0,98.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-23 07:00,11.4,0.0,98.0,0.0,10.0,0.0,0.0,263.225,0.36
2020-01-23 08:00,10.8,0.0,98.0,0.0,10.0,0.0,0.0,263.225,3.46
2020-01-23 09:00,10.6,0.7,97.0,0.0,10.0,0.0,0.0,263.225,8.12
2020-01-23 10:00,11.1,0.0,95.0,0.0,10.0,0.0,0.06,263.225,17.44
2020-01-23 11:00,11.5,0.0,90.0,0.0,10.0,0.0,0.28,263.225,40.9
2020-01-23 12:00,11.7,0.0,88.0,0.0,9.0,0.0,0.71,263.225,60.9
2020-01-23 13:00,11.7,0.0,89.0,0.0,10.0,0.0,1.03,263.225,60.64
2020-01-23 14:00,11.2,0.0,86.0,0.0,10.0,0.0,0.7,263.225,79.21
2020-01-23 15:00,11.5,0.0,83.0,0.0,9.0,0.0,0.5,263.225,84.37
2020-01-23 16:00,11.4,0.0,76.0,0.0,8.0,0.1,0.7,263.225,39.16
2020-01-23 17:00,11.0,0.0,78.0,0.0,9.0,0.0,0.28,263.225,9.27
2020-01-23 18:00,10.6,0.0,78.0,0.0,6.0,0.0,0.08,263.225,4.1
2020-01-23 19:00,10.7,0.0,78.0,0.0,8.0,0.0,0.0,263.225,2.36
2020-01-23 20:00,10.7,0.0,77.0,0.0,8.0,0.0,0.0,263.225,0.61
2020-01-23 21:00,10.8,0.0,78.0,0.0,10.0,0.0,0.0,263.225,0.04
2020-01-23 22:00,11.0,0.0,79.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-23 23:00,11.2,0.0,79.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-24 00:00,11.0,0.0,78.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-24 01:00,10.8,0.0,77.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-24 02:00,10.8,0.0,77.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-24 03:00,10.6,0.0,75.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-24 04:00,9.9,0.0,71.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-24 05:00,9.6,0.0,72.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-24 06:00,9.7,0.0,69.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-24 07:00,9.8,0.0,67.0,0.0,10.0,0.0,0.0,263.225,0.13
2020-01-24 08:00,9.6,0.0,66.0,0.0,9.0,0.0,0.0,263.225,12.37
2020-01-24 09:00,10.1,0.0,62.0,0.0,9.0,0.0,0.18,263.225,45.1
2020-01-24 10:00,10.4,0.0,63.0,0.0,9.0,0.0,0.53,263.225,56.54
2020-01-24 11:00,10.8,0.0,60.0,0.0,9.0,0.1,0.89,263.225,74.97
2020-01-24 12:00,11.3,0.0,56.0,0.0,9.0,0.1,1.17,263.225,97.21
2020-01-24 13:00,11.4,0.0,59.0,0.0,9.0,0.0,1.23,263.225,113.57
2020-01-24 14:00,11.9,0.0,54.0,0.0,9.0,0.0,1.37,263.225,91.77
2020-01-24 15:00,12.6,0.0,55.0,0.0,7.0,0.4,1.33,263.225,44.61
2020-01-24 16:00,12.6,0.0,57.0,0.0,8.0,0.1,0.8,263.225,27.36
2020-01-24 17:00,12.2,0.0,52.0,0.0,9.0,0.0,0.32,263.225,8.74
2020-01-24 18:00,12.0,0.0,57.0,0.0,9.0,0.0,0.06,263.225,4.1
2020-01-24 19:00,11.7,0.0,61.0,0.0,10.0,0.0,0.0,263.225,2.05
2020-01-24 20:00,11.6,0.0,67.0,0.0,9.0,0.0,0.0,263.225,1.15
2020-01-24 21:00,11.8,0.0,71.0,0.0,8.0,0.0,0.0,263.225,0.33
2020-01-24 22:00,12.3,0.0,75.0,0.0,10.0,0.0,0.0,263.225,0.03
2020-01-24 23:00,12.1,0.0,74.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-25 00:00,12.0,0.0,71.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-25 01:00,12.1,0.0,65.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-25 02:00,12.0,0.0,66.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-25 03:00,12.1,0.0,68.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-25 04:00,12.4,0.0,81.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-25 05:00,12.3,0.0,83.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-25 06:00,12.0,0.0,83.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-25 07:00,11.9,0.0,83.0,0.0,10.0,0.0,0.0,263.225,0.67
2020-01-25 08:00,12.1,0.0,84.0,0.0,10.0,0.0,0.0,263.225,12.25
2020-01-25 09:00,12.3,0.0,82.0,0.0,10.0,0.0,0.0,263.225,25.12
2020-01-25 10:00,12.3,0.0,82.0,0.0,10.0,0.0,0.0,263.225,21.19
2020-01-25 11:00,12.5,0.0,82.0,0.0,10.0,0.0,0.18,263.225,29.5
2020-01-25 12:00,12.6,0.0,82.0,0.0,10.0,0.0,0.25,263.225,35.75
2020-01-25 13:00,13.5,0.0,81.0,0.0,10.0,0.0,0.39,263.225,31.68
2020-01-25 14:00,13.4,0.0,79.0,0.0,10.0,0.0,0.45,263.225,14.38
2020-01-25 15:00,12.9,0.0,81.0,0.0,10.0,0.0,0.19,263.225,5.59
2020-01-25 16:00,12.9,0.0,78.0,0.0,10.0,0.0,0.08,263.225,1.75
2020-01-25 17:00,13.0,0.0,69.0,0.0,10.0,0.0,0.03,263.225,2.2
2020-01-25 18:00,11.0,0.8,78.0,0.0,10.0,0.0,0.0,263.225,0.12
2020-01-25 19:00,10.7,0.0,78.0,0.0,10.0,0.0,0.0,263.225,0.91
2020-01-25 20:00,10.8,0.0,76.0,0.0,10.0,0.0,0.0,263.225,0.15
2020-01-25 21:00,10.9,0.2,76.0,0.0,10.0,0.0,0.0,263.225,0.02
2020-01-25 22:00,11.1,0.0,76.0,0.0,10.0,0.0,0.0,263.225,0.01
2020-01-25 23:00,11.2,0.0,74.0,0.0,10.0,0.0,0.0,263.225,0.01
2020-01-26 00:00,11.0,0.0,73.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-26 01:00,10.9,0.0,77.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-26 02:00,10.7,0.0,76.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-26 03:00,10.7,0.0,75.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-26 04:00,11.3,0.0,73.0,0.0,9.0,0.0,0.0,263.225,0.0
2020-01-26 05:00,11.5,0.0,73.0,0.0,6.0,0.0,0.0,263.225,0.0
2020-01-26 06:00,11.3,0.0,73.0,0.0,8.0,0.0,0.0,263.225,0.0
2020-01-26 07:00,11.3,0.0,69.0,0.0,9.0,0.0,0.0,263.225,0.13
2020-01-26 08:00,11.1,0.0,71.0,0.0,10.0,0.0,0.0,263.225,9.78
2020-01-26 09:00,10.9,0.0,74.0,0.0,10.0,0.0,0.13,263.225,28.45
2020-01-26 10:00,11.6,0.0,69.0,0.0,10.0,0.0,0.45,263.225,50.42
2020-01-26 11:00,12.1,0.0,69.0,0.0,10.0,0.0,0.64,263.225,50.2
2020-01-26 12:00,12.2,0.0,72.0,0.0,10.0,0.0,0.78,263.225,35.64
2020-01-26 13:00,12.1,0.0,73.0,0.0,10.0,0.0,0.49,263.225,26.09
2020-01-26 14:00,11.9,0.0,74.0,0.0,10.0,0.0,0.37,263.225,17.5
2020-01-26 15:00,12.0,0.0,74.0,0.0,10.0,0.0,0.21,263.225,16.89
2020-01-26 16:00,12.8,0.0,61.0,0.0,10.0,0.0,0.24,263.225,8.93
2020-01-26 17:00,12.8,0.0,58.0,0.0,10.0,0.0,0.18,263.225,3.69
2020-01-26 18:00,12.8,0.0,59.0,0.0,10.0,0.0,0.02,263.225,0.15
2020-01-26 19:00,12.9,0.0,60.0,0.0,10.0,0.0,0.0,263.225,1.05
2020-01-26 20:00,11.9,0.0,80.0,0.0,10.0,0.0,0.0,263.225,0.25
2020-01-26 21:00,11.8,1.4,78.0,0.0,10.0,0.0,0.0,263.225,0.03
2020-01-26 22:00,11.7,0.0,83.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-26 23:00,11.4,0.0,87.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-27 00:00,11.3,8.7,87.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-27 01:00,11.1,0.0,87.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-27 02:00,11.1,0.0,85.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-27 03:00,10.8,11.0,86.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-27 04:00,10.7,0.0,90.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-27 05:00,10.9,0.0,87.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-27 06:00,10.8,12.7,87.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-27 07:00,11.1,0.0,84.0,0.0,10.0,0.0,0.0,263.225,0.02
2020-01-27 08:00,11.2,0.0,87.0,0.0,10.0,0.0,0.0,263.225,0.38
2020-01-27 09:00,10.8,16.9,90.0,0.0,10.0,0.0,0.0,263.225,3.6
2020-01-27 10:00,10.9,0.0,88.0,0.0,10.0,0.0,0.08,263.225,10.18
2020-01-27 11:00,11.0,0.0,83.0,0.0,10.0,0.0,0.12,263.225,15.47
2020-01-27 12:00,10.6,9.5,84.0,0.0,10.0,0.0,0.17,263.225,18.7
2020-01-27 13:00,10.0,0.0,89.0,0.0,10.0,0.0,0.2,263.225,17.56
2020-01-27 14:00,9.8,0.0,85.0,0.0,10.0,0.0,0.19,263.225,29.7
2020-01-27 15:00,8.9,7.1,84.0,0.0,10.0,0.0,0.28,263.225,30.94
2020-01-27 16:00,8.6,0.0,87.0,0.0,10.0,0.0,0.22,263.225,18.22
2020-01-27 17:00,8.6,0.0,85.0,0.0,10.0,0.0,0.15,263.225,7.3
2020-01-27 18:00,8.6,2.7,81.0,0.0,10.0,0.0,0.03,263.225,0.57
2020-01-27 19:00,8.5,0.0,86.0,0.0,10.0,0.0,0.0,263.225,1.05
2020-01-27 20:00,8.9,0.0,84.0,0.0,10.0,0.0,0.0,263.225,0.12
2020-01-27 21:00,8.8,0.4,86.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-27 22:00,9.0,0.0,81.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-27 23:00,9.0,0.0,77.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-28 00:00,9.2,0.0,75.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-28 01:00,9.3,0.0,72.0,0.0,9.0,0.0,0.0,263.225,0.0
2020-01-28 02:00,9.5,0.0,70.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-28 03:00,9.6,0.0,68.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-28 04:00,9.6,0.0,78.0,0.0,10.0,0.0,0.0,263.225,0.0
2020-01-28 05:00,9.8,0.0,64.0,0.0,10.0,0.0,0.0,263.225,0.0
